gora_id,ime,cas,zahtevnost
1316,Koča na Pikovem - Dom na Peci (čez preval Vrh šteng),165,lahka označena pot
1316,Podpeca (Helenski potok) - Dom na Peci (čez Mirjance),190,lahka označena pot
1317,Podkraj / Unterort - Alte Zollhütte (po poti št. P6),170,lahka označena pot
1318,Trate /  Johannsenruhe - Celovška koča / Klagenfurter Hutte,90,lahka označena pot
1318,Podnar / Bodenbauer - Celovška koča / Klagenfurter Hutte,135,zahtevna označena pot
1318,Ljubelj - Celovška koča / Klagenfurter Hutte (mimo Vatelce oz. Sklede),250,delno zahtevna označena pot
1318,Podnar / Bodenbauer - Celovška koča / Klagenfurter Hutte (čez Karweg),120,lahka neoznačena steza
1318,Vgriz / Ogris - Celovška koča / Klagenfurter Hutte,135,zahtevna označena pot
1319,Podolševa (Rogar) - Potočka zijalka,65,lahka označena pot
1319,"Podolševa (Sveti Duh, Strevc) - Potočka zijalka (čez sedlo Sveti Duh)",80,lahka označena pot
1319,"Podolševa (Sveti Duh, Strevc) - Potočka zijalka",70,lahka označena pot
1320,Podnar / Bodenbauer - Kosmatica / Kosmatitza,105,lahka označena pot
1320,Poden / Bodental - Kosmatica / Kosmatitza,160,lahka označena pot
1320,Slovenji Plajberk / Windisch Bleiberg - Kosmatica / Kosmatitza,180,lahka neoznačena steza
1321,Korensko sedlo - Kamnati vrh (čez Jerebikovec),120,lahka neoznačena steza
1321,Korensko sedlo - Kamnati vrh (po cesti),120,lahka označena pot
1322,Tomčeva koča na Poljški planini - Roblekov dom na Begunjščici,80,lahka označena pot
1322,Dom v Dragi - Roblekov dom na Begunjščici,170,lahka označena pot
1322,Ljubelj - Roblekov dom na Begunjščici (čez Preval-o),180,delno zahtevna neoznačena pot
1322,Ljubelj - Roblekov dom na Begunjščici (čez Zelenico),200,delno zahtevna označena pot
1322,Tinčkova koča - Roblekov dom na Begunjščici,105,delno zahtevna označena pot
1322,Dom v Dragi - Roblekov dom na Begunjščici (čez Preval-o),180,delno zahtevna označena pot
1322,Podljubelj (Lajb) - Roblekov dom na Begunjščici,180,lahka označena pot
1322,Na jezercih - Roblekov dom na Begunjščici,150,"lahka neoznačena steza, lahka označena pot"
1322,Tinčkova koča - Roblekov dom na Begunjščici (čez Poljško planino),140,delno zahtevna označena pot
1323,Zgornje Jezersko - Virnikov Grintovec,135,lahka označena pot
1323,Murnovo - Virnikov Grintovec,90,lahka označena pot
1323,Jezerski vrh - Virnikov Grintovec,120,"lahka neoznačena steza, lahka označena pot"
1323,Korte / Trögern - Virnikov Grintovec,135,lahka označena pot
1323,Planšarsko jezero - Virnikov Grintovec,150,"lahka neoznačena steza, lahka označena pot"
1323,Jezerska slatina - Virnikov Grintovec,150,"lahka neoznačena steza, lahka označena pot"
1324,Ravne - Planina Dovška Rožca (peš pot),70,lahka označena pot
1324,Dovje - Planina Dovška Rožca,145,lahka označena pot
1324,Ravne - Planina Dovška Rožca (po cesti),75,lahka označena pot
1324,Erjavčev rovt - Planina Dovška Rožca (čez Brvog),135,lahka označena pot
1324,Erjavčev rovt - Planina Dovška Rožca (direktna pot),100,lahka neoznačena steza
1324,Dovje - Planina Dovška Rožca (čez Blažčevo skalo),160,lahka neoznačena steza
1325,Podkoren - Visoka Bavha,120,lahka neoznačena steza
1326,Pod Peco/Koprein-Petzen - Topica/Topitza,75,lahka označena pot
1326,Koprivna (Kumer) - Topica/Topitza,130,lahka označena pot
1326,Železna Kapla / Bad Eisenkappel - Topica/Topitza (čez Ojstro),225,lahka označena pot
1327,Križovec - Mala Golica,80,lahka neoznačena steza
1327,Dom Pristava v Javorniškem Rovtu - Mala Golica,125,lahka neoznačena steza
1328,Smrečje - Pečovnik (po cesti),155,lahka neoznačena steza
1328,Jezerski vrh - Pečovnik,155,lahka neoznačena steza
1329,Medvodje - Veliki vrh nad Komatevro,165,lahko brezpotje
1330,Srednji Vrh - Blekova planina,110,lahka neoznačena steza
1330,Žužalče / Susalitch - Blekova planina,195,lahka označena pot
1330,Grpiče / Korpitch - Blekova planina,195,lahka označena pot
1331,Zavrh / Hintergupf - Macna / Matzen,150,delno zahtevna označena pot
1331,Zavrh / Hintergupf - Macna / Matzen (mimo sv. Ane),180,zahtevna označena pot
1331,Borovlje / Ferlach - Macna / Matzen,240,zahtevna označena pot
1331,Bajdiše (Gozdar) / Waidisch (forsthaus) - Macna / Matzen,180,delno zahtevna označena pot
1332,Korensko sedlo - Jerebikovec,80,lahka neoznačena steza
1333,Medvodje - Ruš (preko sedla Pri lojtri),150,delno zahtevna neoznačena pot
1333,Rezman - Ruš (po jugozahodnem grebenu),120,delno zahtevna neoznačena pot
1333,Rezman - Ruš (po severovzhodnem grebenu),135,zelo zahtevno brezpotje
1333,Dol - Ruš (po jugozahodnem grebenu),135,delno zahtevna neoznačena pot
1334,Pamž / Pamschbauer - Sveta peč / Helige Wand (po cesti),150,lahko brezpotje
1335,Koprivna (Kumer) - Čofatijev vrh (čez Šoparjev vrh),105,lahka neoznačena steza
1335,Topla (Končnik) - Čofatijev vrh (čez Šoparjev vrh),110,lahka neoznačena steza
1335,Pod Peco / Koprein-Petzen - Čofatijev vrh (čez Šoparjev vrh),130,lahka neoznačena steza
1336,Grahovše - Bela peč (čez Boršt),150,lahka označena pot
1336,Dom pod Storžičem - Bela peč,120,lahka označena pot
1336,Grahovše - Bela peč (čez Rot),150,lahka označena pot
1336,Grahovše - Bela peč (mimo Tiča),150,lahka označena pot
1336,Grahovše - Bela peč (pod steno),135,delno zahtevna neoznačena pot
1336,Dom pod Storžičem - Bela peč (čez Javorniški preval),125,lahka označena pot
1336,Planina Vetrh - Bela peč (mimo koče pr Zdravc),75,lahka neoznačena steza
1336,Na kopiš - Bela peč (čez Konjšci),120,lahka označena pot
1336,Grahovše - Bela peč (mimo Rekarja),150,lahka označena pot
1336,Tržič - Bela peč (čez Potarje in Sp. Konšco),235,lahka označena pot
1337,Slovenji Plajberk / Windisch Bleiberg - Žingarica / Singerberg,120,lahka označena pot
1337,Podljubelj / Unterloibl - Žingarica / Singerberg,180,lahka neoznačena steza
1337,Trnje / Dornach - Žingarica / Singerberg,200,lahka označena pot
1337,Slovenji Plajberk / Windisch Bleiberg - Žingarica / Singerberg (čez sedlo Albink / Halbingsattel),140,lahka označena pot
1337,Plajberški graben / Bleiberger Graben - Žingarica / Singerberg,140,lahka označena pot
1337,Bistrica v Rožu / Feistritz im Rosental - Žingarica / Singerberg,235,lahka označena pot
1338,Planina pod Golico - Rožca,120,lahka označena pot
1338,Ravne - Rožca (čez Hruški vrh),130,lahka označena pot
1338,Rogarjev rovt - Rožca,70,lahka neoznačena steza
1338,Martinčev Rovt - Rožca,75,lahka neoznačena steza
1338,Ravne - Rožca (direktna pot),105,zahtevna neoznačena steza
1338,Podrožca / Rosenbach - Rožca,200,lahka označena pot
1339,Planina pod Golico (Betel) - Koča na Golici,95,lahka označena pot
1339,Križovec - Koča na Golici,85,lahka označena pot
1339,Dom Pristava v Javorniškem Rovtu - Koča na Golici,130,lahka označena pot
1339,Planina pod Golico (Betel) - Koča na Golici (zimska pot),95,delno zahtevna označena pot
1339,Planina pod Golico - Koča na Golici (mimo ovčarske koče),125,lahka neoznačena steza
1340,Pod Krnico - Planina Zgornja Dolga njiva,45,lahka označena pot
1340,Matizovec - Planina Zgornja Dolga njiva,315,lahka označena pot
1341,Grahovše - Planina Zgornja Konjščica (po cesti),135,lahka označena pot
1341,Grahovše - Planina Zgornja Konjščica (mimo Tiča),135,lahka označena pot
1341,Na kopiš - Planina Zgornja Konjščica (čez Sp. Konšco),105,lahka označena pot
1341,Tržič - Planina Zgornja Konjščica (čez Potarje in Sp. Konšco),220,lahka označena pot
1342,Plajberški graben / Bleiberger Graben - Sinski vrh / Sinacher Gupf,95,lahka označena pot
1342,Strugarje / Strugarjach - Sinski vrh / Sinacher Gupf,90,lahka označena pot
1342,Bistrica v Rožu / Feistritz im Rosental - Sinski vrh / Sinacher Gupf (vzhodna pot),195,lahka označena pot
1342,Bistrica v Rožu / Feistritz im Rosental - Sinski vrh / Sinacher Gupf (zahodna pot),195,lahka označena pot
1343,Železna Kapla / Bad Eisenkappel - Ojstra / Oistra (pot 648 in 671),150,lahka označena pot
1344,Pod Peco/Koprein Petzen - Planina Zgornja Luža,60,lahka označena pot
1344,Koprivna (Kumer) - Planina Zgornja Luža,85,lahka označena pot
1345,Vgriz / Ogris - Vgrizeva planina / Ogrisalm,75,lahka označena pot
1345,Podnar / Bodenbauer - Vgrizeva planina / Ogrisalm,90,lahka označena pot
1345,Poden / Bodental - Vgrizeva planina / Ogrisalm,145,lahka označena pot
1345,Slovenji Plajberk / Windisch Bleiberg - Vgrizeva planina / Ogrisalm,165,lahka označena pot
1346,Globasnica / Globasnitz - Veška planina / Wackendorfer Alm,180,lahka označena pot
1346,Podkraj / Unterort - Veška planina / Wackendorfer Alm (po poti št. P7),210,lahka označena pot
1347,Vranček - Planina Korošica,95,lahka označena pot
1347,Koncentracijsko taborišče - Planina Korošica (lovska pot),90,lahka neoznačena steza
1347,Ljubelj - Planina Korošica (mimo Koče na Ljubelju),135,zahtevna označena pot
1347,Bučan - Planina Korošica,135,zahtevna označena pot
1347,Sele-Zvrhnji Kot (Male) / Zell-Oberwinkel (Male) - Planina Korošica (čez Hajnževo sedlo),235,lahka označena pot
1347,Sele-Zvrhnji Kot (Male) / Zell-Oberwinkel (Male) - Planina Korošica (čez Dovjakovo sedlo),255,lahka označena pot
1348,Korensko sedlo - Rekaršica (po cesti),100,lahka označena pot
1348,Korensko sedlo - Rekaršica (čez Jerebikovec),100,lahka neoznačena steza
1349,Kurnikovo sedlo - Kapelška koča / Eisenkappler Hütte (peš pot),90,lahka označena pot
1349,Šajda / Zell-Schaida - Kapelška koča / Eisenkappler Hütte,120,lahka označena pot
1349,Suha / Zauchen - Kapelška koča / Eisenkappler Hütte (skozi Kunetov graben),210,lahka označena pot
1349,Suha / Zauchen - Kapelška koča / Eisenkappler Hütte (skozi Božičev graben),210,delno zahtevna označena pot
1349,Rebrca / Rechberg - Kapelška koča / Eisenkappler Hütte (mimo Bukovnika in preko Počule),240,lahka označena pot
1349,Podkanja vas / Wildenstein - Kapelška koča / Eisenkappler Hütte,245,lahka označena pot
1349,Rebrca / Rechberg - Kapelška koča / Eisenkappler Hütte (čez Rokov vrh in Počulo),260,lahka označena pot
1350,Korensko sedlo - Petelinjek (nad Korenskim sedlom) (po avstrijski strani),90,lahka neoznačena steza
1350,Polja - Petelinjek (nad Korenskim sedlom) (mimo Kališja),120,lahka neoznačena steza
1351,Rebrca / Rechberg - Stara gora / Altberg (čez Rokov vrh),190,lahka neoznačena steza
1351,Rebrca / Rechberg - Stara gora / Altberg (mimo Bukovnika),170,lahka neoznačena steza
1352,Pod Peco (Koželj) / Koprein-Petzen (Koschiel) - Špičasti vrh / Spitzberg,150,lahka označena pot
1353,Križovec - Ptičji vrh,60,lahka neoznačena steza
1353,Dom Pristava v Javorniškem Rovtu - Ptičji vrh,105,lahka neoznačena steza
1354,Dom pod Storžičem - Planina Javornik,80,lahka označena pot
1354,Grahovše - Planina Javornik,135,lahka označena pot
1354,Tržiški graben - Planina Javornik,120,lahka označena pot
1354,Planina Vetrh - Planina Javornik,60,lahka neoznačena steza
1354,Grahovše - Planina Javornik (mimo Rekarja),135,lahka označena pot
1355,Pod Peco (Koželj) / Koprein-Petzen (Koschiel) - Snežnik (nad Koprivno),130,"lahka označena pot, lahka neoznačena steza"
1356,Ljubelj - Dom na Zelenici,80,lahka označena pot
1356,Tinčkova koča - Dom na Zelenici,85,lahka označena pot
1356,Ljubelj - Dom na Zelenici (čez Ljubeljščico),170,zelo zahtevna neoznačena steza
1356,Ljubelj - Dom na Zelenici (spodaj po graničarski poti),90,lahka neoznačena steza
1356,Ljubelj - Dom na Zelenici (graničarska pot),90,lahka neoznačena steza
1356,Bučan - Dom na Zelenici,185,zelo zahtevna neoznačena steza
1357,Zavrh / Hintergupf - Sveta Ana (Macna) / St. Anna (Matzen),150,lahka označena pot
1357,Borovlje / Ferlach - Sveta Ana (Macna) / St. Anna (Matzen),210,lahka označena pot
1357,Bajdiše (Gozdar) / Waidisch (forsthaus) - Sveta Ana (Macna) / St. Anna (Matzen),180,delno zahtevna označena pot
1358,Matizovec - Zavetišče na planini Šija,125,lahka označena pot
1358,Pod Krnico - Zavetišče na planini Šija,210,lahka označena pot
1358,MHE Zali potok - Zavetišče na planini Šija,165,lahka neoznačena steza
1359,Iličev rovt / Illitsch Rauth - Koča Berta / Bertahütte (po pešpoti),55,lahka označena pot
1359,Iličev rovt / Illitsch Rauth - Koča Berta / Bertahütte (po cesti),60,lahka označena pot
1359,Podrožca / Rosenbach - Koča Berta / Bertahütte,195,lahka označena pot
1359,Čemernica / Tschemernitzen - Koča Berta / Bertahütte,180,lahka označena pot
1360,Koprivna (Kumer) - Šoparjev vrh,70,lahka neoznačena steza
1360,Topla (Končnik) - Šoparjev vrh,75,lahka neoznačena steza
1360,Pod Peco / Koprein-Petzen - Šoparjev vrh,95,lahka neoznačena steza
1361,Koča pod Košuto / Koschutahaus - Mejnik,40,lahka neoznačena steza
1361,Sele pri Cerkvi / Zell - Pfarre - Mejnik,115,lahka neoznačena steza
1361,Ridovc / Ridovcsäge - Mejnik (po dolini Mrzlega potoka),125,lahka neoznačena steza
1362,Poden / Bodental - Požgani rob,70,lahka neoznačena steza
1363,Rateče - Peč (Tromeja) (peš pot),100,lahka označena pot
1363,Rateče - Peč (Tromeja) (po cesti),120,lahka označena pot
1363,Korensko sedlo - Peč (Tromeja) (po markirani poti),120,lahka označena pot
1363,Pri Jalnu / Fusine Laghi - Peč (Tromeja),135,lahka označena pot
1363,"Rateče - Peč (Tromeja) (vzhodna pot, mimo bivaka in po pešpoti)",105,lahka označena pot
1363,"Rateče - Peč (Tromeja) (vzhodna pot, mimo bivaka in po mulatjeri)",110,lahka označena pot
1363,"Rateče - Peč (Tromeja) (zahodna pot, mimo bivaka in po pešpoti)",135,lahka neoznačena steza
1363,"Rateče - Peč (Tromeja) (zahodna pot, mimo bivaka in po mulatjeri)",140,lahka neoznačena steza
1363,Polja - Peč (Tromeja) (čez Petelinjek),165,lahka neoznačena steza
1363,Polja - Peč (Tromeja) (mimo Kališja),135,lahka neoznačena steza
1364,Brinje - Planica (čez Vrse),105,delno zahtevna neoznačena pot
1364,Brinje - Planica (čez Borovje),135,delno zahtevna neoznačena pot
1364,Dovje - Planica (mimo Sedučnika in čez sedlo),155,delno zahtevna neoznačena pot
1365,Dol - Bukovec,100,lahka neoznačena steza
1366,Ljubelj - Polna peč,75,lahka označena pot
1366,Bučan - Polna peč,90,lahka označena pot
1367,"Sveti Duh pod Olševo - Lipševa vrata (Vrata, Felsentore) (pot po meji)",75,zahtevna označena pot
1368,Ljubelj - Žerjavov Praprotnik / Loibler Prapotnik,150,lahko brezpotje
1368,Bučan - Žerjavov Praprotnik / Loibler Prapotnik,125,lahko brezpotje
1369,Rateče - Kopa / Monte Coppa,120,lahka neoznačena steza
1369,Pri Jalnu / Fusine Laghi - Kopa / Monte Coppa,120,lahka označena pot
1370,Matizovec - Dom na Kofcah,95,lahka označena pot
1370,Mrzli studenec - Dom na Kofcah,30,lahka označena pot
1370,Globoka dolina - Dom na Kofcah,75,lahka označena pot
1370,Dolina - Dom na Kofcah,105,lahka označena pot
1370,Podljubelj - Dom na Kofcah (čez Kal),125,lahka označena pot
1370,Zavetišče na planini Šija - Dom na Kofcah,25,lahka označena pot
1370,Dolina - Dom na Kofcah (mimo kapelice),110,lahka označena pot
1370,Podljubelj - Dom na Kofcah (mimo Matizovca),150,lahka označena pot
1370,Tržič - Dom na Kofcah (čez Kamnek),205,lahka označena pot
1370,Podljubelj - Dom na Kofcah (čez Kal in mimo kapelice),130,lahka označena pot
1370,Tržič - Dom na Kofcah (čez Kamnek in mimo kapelice),210,lahka označena pot
1370,Podljubelj (Pod Košuto) - Dom na Kofcah (mimo jezera pri Čežov),125,lahka neoznačena steza
1370,Pod Krnico - Dom na Kofcah,225,lahka označena pot
1371,Srednji Vrh - Jureževa planina,90,lahka neoznačena steza
1372,Brinje - Borovje (grebenska pot),75,delno zahtevna neoznačena pot
1372,Brinje - Borovje (čez rovt Vrse in sedlo),85,delno zahtevna neoznačena pot
1372,Dovje - Borovje (mimo Sedučnika in čez sedlo),135,delno zahtevna neoznačena pot
1373,Dom pod Storžičem - Okno v Stegovniku (zahodna pot),175,delno zahtevna označena pot
1373,Dom pod Storžičem - Okno v Stegovniku (vzhodna pot),170,delno zahtevna označena pot
1373,Planina Vetrh - Okno v Stegovniku,130,"lahka neoznačena steza, delno zahtevna označena pot"
1374,Bistrica v Rožu / Feistritz im Rosental - Rabenberg,200,lahka neoznačena steza
1374,Slovenji Plajberk / Windisch Bleiberg - Rabenberg,105,lahka neoznačena steza
1374,Plajberški graben / Bleiberger Graben - Rabenberg,105,lahka neoznačena steza
1375,Poden / Bodental - Veliki Rob / Großer Rain,110,lahka neoznačena steza
1375,Poden / Bodental - Veliki Rob / Großer Rain (čez Veronjak / Hausberg),130,lahka neoznačena steza
1375,Slovenji Plajberk / Windisch Bleiberg - Veliki Rob / Großer Rain,130,lahka neoznačena steza
1375,Slovenji Plajberk / Windisch Bleiberg - Veliki Rob / Großer Rain (čez Veronjak / Hausberg),135,lahka neoznačena steza
1376,Matizovec - Planina Ilovica,115,lahka označena pot
1376,Pod Krnico - Planina Ilovica,215,lahka označena pot
1377,Grahovše - Koča Pr Zdravc (po cesti),120,lahka označena pot
1377,Dom pod Storžičem - Koča Pr Zdravc (čez Gaberčev rovt),90,lahka označena pot
1377,Dom pod Storžičem - Koča Pr Zdravc (čez Javorniški preval),95,lahka označena pot
1377,Planina Vetrh - Koča Pr Zdravc,45,lahka neoznačena steza
1377,Grahovše - Koča Pr Zdravc (mimo Rekarja),120,lahka označena pot
1378,Dovje - Bela peč (nad Dovjem),120,lahka neoznačena steza
1378,Ravne - Bela peč (nad Dovjem),45,lahka neoznačena steza
1378,Erjavčev rovt - Bela peč (nad Dovjem),75,lahka neoznačena steza
1378,Dovje - Bela peč (nad Dovjem) (čez Blažčevo skalo),135,lahka neoznačena steza
1379,Grahovše - Planina Spodnja Konjščica (mimo Pavšlna),105,lahka označena pot
1379,Grahovše - Planina Spodnja Konjščica (mimo Uskovca),105,lahka označena pot
1379,Na kopiš - Planina Spodnja Konjščica (po cesti),120,lahka označena pot
1379,Na kopiš - Planina Spodnja Konjščica (mimo Tiča),75,lahka označena pot
1379,Tržič - Planina Spodnja Konjščica (čez Potarje),190,lahka označena pot
1380,Grahovše - Spominska plošča Jožeta Rozmana,120,lahka označena pot
1381,Borovlje / Ferlach - Borovski vrh (Žehtar) / Sechter (Raketensteig),175,delno zahtevna označena pot
1381,Bajdiše / Waidisch - Borovski vrh (Žehtar) / Sechter,180,delno zahtevna označena pot
1382,Matizovec - Planina Pungrat,160,lahka označena pot
1382,Pod Krnico - Planina Pungrat,160,lahka označena pot
1382,MHE Zali potok - Planina Pungrat,135,lahka neoznačena steza
